record_id,pc1_plot,pc2_plot,cluster
cancer-immunotherapy-02-0007,-0.03412611145959476,-0.2623092681368396,9
cancer-immunotherapy-r-0410,0.3820037908029901,-0.11544697275832999,5
cancer-immunotherapy-x-0046,0.02188073185291088,0.36364582569186865,22
cancer-immunotherapy-01-0496,-0.030234157199754447,-0.14393584090690809,2
cancer-immunotherapy-x-0133,0.03276829352941316,0.25995052164604887,20
cancer-immunotherapy-01-0001,-0.0030384584110269433,-0.02785216474954017,18
cancer-immunotherapy-01-0315,-0.020057417817796828,0.06502187628655015,19
cancer-immunotherapy-03-0273,-0.06990527069981511,-0.07977901274775609,8
cancer-immunotherapy-04-0442,-0.2124564608763703,-0.037131432080618504,12
cancer-immunotherapy-r-0468,0.2994973169244504,-0.0721101848543933,3
cancer-immunotherapy-03-0317,-0.0642913750227415,-0.05543199854725779,8
cancer-immunotherapy-02-0256,-0.05206877501258753,-0.2537139640384357,10
cancer-immunotherapy-04-0271,-0.22675496321460523,-0.043891891658728525,13
cancer-immunotherapy-03-0201,-0.07702206972701242,-0.0807152762776042,8
cancer-immunotherapy-x-0175,-0.03591928148425311,0.40268183438393534,22
cancer-immunotherapy-04-0492,-0.24729875024920708,-0.002641094321764895,14
cancer-immunotherapy-02-0380,-0.057463879668290266,-0.21447030106487147,10
cancer-immunotherapy-02-0266,-0.0790270163669213,-0.16806724142622087,15
cancer-immunotherapy-02-0428,-0.10446592299794509,-0.24245215461517824,10
cancer-immunotherapy-x-0378,0.024264125997308914,0.35833217342466156,22
cancer-immunotherapy-03-0375,-0.09766714617705025,0.042027403912883565,11
cancer-immunotherapy-04-0315,-0.20599068083031205,-0.0355729319650287,13
cancer-immunotherapy-04-0299,-0.21765420929257823,-0.11540981728720834,13
cancer-immunotherapy-02-0430,-0.06995939074070132,-0.1389450179775103,15
cancer-immunotherapy-01-0437,0.0003512306217073887,-0.020727258290957014,18
cancer-immunotherapy-01-0197,-0.019565418508760802,-0.022894798573593014,18
cancer-immunotherapy-04-0263,-0.21598305330078202,-0.045501636416299895,13
cancer-immunotherapy-03-0065,-0.050507164158248616,-0.049819481156439,8
cancer-immunotherapy-x-0343,-0.06374470530019923,0.38020174310762916,22
cancer-immunotherapy-r-0029,0.3936673669943303,0.06779477877855836,6
cancer-immunotherapy-03-0269,-0.06848379420880925,-0.052847735824693765,8
cancer-immunotherapy-x-0324,0.015919560951193623,0.3681075242272273,21
cancer-immunotherapy-r-0280,0.3716448740810952,-0.09235281143118748,3
cancer-immunotherapy-x-0226,0.01752979752113861,0.3513805649199736,22
cancer-immunotherapy-01-0451,0.011599041385748347,0.031486778894115684,19
cancer-immunotherapy-x-0165,0.019542643864781058,0.26179019025314454,20
cancer-immunotherapy-x-0373,0.0010523295205241757,0.3153520238731299,20
cancer-immunotherapy-x-0013,0.015910945302753762,0.3057611761846347,20
cancer-immunotherapy-01-0271,0.010175254027144408,0.05148259485219769,19
cancer-immunotherapy-04-0341,-0.2636996232563939,-0.020658272641148608,14
cancer-immunotherapy-r-0435,0.3571635298306709,-0.01806800619840093,1
cancer-immunotherapy-02-0479,-0.07120397685551262,-0.2808373712202885,9
cancer-immunotherapy-x-0167,-0.10506237749816014,0.39114297896811806,22
cancer-immunotherapy-01-0355,0.0028032419731045316,0.014660610364207932,19
cancer-immunotherapy-04-0377,-0.20036280750671814,-0.020561914280102192,14
cancer-immunotherapy-01-0185,0.01110358262866611,0.005324223450559007,18
cancer-immunotherapy-r-0245,0.41591986962033994,0.05344263456042865,6
cancer-immunotherapy-04-0115,-0.20460357042325852,-0.03444899376430948,13
cancer-immunotherapy-r-0260,0.3704366583527825,-0.11147910381310643,3
cancer-immunotherapy-04-0207,-0.203354299400165,-0.028865893109377126,13
cancer-immunotherapy-04-0362,-0.2197501861448778,-0.044177164008946175,12
cancer-immunotherapy-01-0247,-0.001565256597932741,-0.0051801011281007205,19
cancer-immunotherapy-02-0056,-0.07260998209266738,-0.2104974671754735,10
cancer-immunotherapy-04-0253,-0.2172572684245205,0.03580007508328508,14
cancer-immunotherapy-03-0365,-0.06931066813735205,-0.027812922770573453,8
cancer-immunotherapy-01-0068,-0.04375156367973493,-0.07523314091722973,2
cancer-immunotherapy-r-0119,0.3618259171484961,-0.051173850967853846,1
cancer-immunotherapy-x-0285,0.026105743138712795,0.2677206432287613,20
cancer-immunotherapy-02-0033,-0.08250297209224168,-0.18121885994417308,16
cancer-immunotherapy-r-0374,0.4227328715963057,-0.1532309466796266,5
cancer-immunotherapy-r-0206,0.36029082196575446,-0.1556986341926903,5
cancer-immunotherapy-04-0003,-0.2507594205434864,-0.02392766354955446,13
cancer-immunotherapy-02-0262,-0.06293624260129782,-0.1470863962813797,15
cancer-immunotherapy-r-0253,0.38894549407292434,0.07162487135166634,6
cancer-immunotherapy-03-0212,-0.05516142357629368,-0.0695056118799628,7
cancer-immunotherapy-x-0244,-0.01697034856419161,0.3833590201163649,21
cancer-immunotherapy-04-0294,-0.1960066486493694,-0.020760186027836462,12
cancer-immunotherapy-02-0036,-0.004809753042905402,-0.24908597216336906,10
cancer-immunotherapy-04-0247,-0.16730364883109045,-0.040713972105563524,13
cancer-immunotherapy-01-0464,-0.030144914559633907,-0.08163854685493671,2
cancer-immunotherapy-r-0178,0.3497008278047585,-0.12007120840913381,5
cancer-immunotherapy-04-0340,-0.2340008828750886,0.008743097379384852,14
cancer-immunotherapy-r-0363,0.3818020282763539,-0.001367370664474418,1
cancer-immunotherapy-01-0125,-0.009779613489905371,-0.005830716885388501,18
cancer-immunotherapy-01-0179,0.01631834218747108,0.08719301657715003,19
cancer-immunotherapy-01-0193,0.021085061739309487,-0.03183642537850026,18
cancer-immunotherapy-x-0308,-0.04377457323994742,0.38015928520111913,21
cancer-immunotherapy-03-0430,-0.14137903180747127,-0.06380004965713701,4
cancer-immunotherapy-04-0192,-0.26160229982988803,-0.01616672423594799,14
cancer-immunotherapy-02-0242,-0.058765963980782876,-0.1744859761327807,15
cancer-immunotherapy-03-0035,-0.09096339806207182,0.06965477492565436,11
cancer-immunotherapy-04-0467,-0.21401096921065269,-0.06095516162460152,13
cancer-immunotherapy-01-0479,-0.003743071647927054,0.08361661920291566,19
cancer-immunotherapy-03-0028,-0.0950058144917475,-0.08438464762144313,7
cancer-immunotherapy-r-0102,0.42643329598313934,-0.10312035122341023,5
cancer-immunotherapy-01-0369,-0.01220022935762558,0.0012818042726926086,18
cancer-immunotherapy-r-0024,0.34257752824175963,-0.07677138262179656,3
cancer-immunotherapy-02-0346,-0.05851483884605155,-0.16412668933333172,15
cancer-immunotherapy-01-0257,-0.012643352339979687,-0.0003805962596467723,18
cancer-immunotherapy-03-0223,-0.15285131492532836,0.04990178888434474,11
cancer-immunotherapy-04-0493,-0.21587019946696706,-6.181355726898715e-05,14
cancer-immunotherapy-01-0212,-0.025608217456233318,-0.06672230858518746,2
cancer-immunotherapy-r-0190,0.4188430390950876,-0.10049110804404907,5
cancer-immunotherapy-04-0450,-0.22893136777335268,-0.034098502674007394,12
cancer-immunotherapy-03-0363,-0.06855517242769826,0.03515433351394605,11
cancer-immunotherapy-x-0152,-0.011247259340821894,0.3962800804361873,21
cancer-immunotherapy-x-0154,-0.004072365029806072,0.30348306563412897,22
cancer-immunotherapy-02-0068,-0.10677145302476823,-0.2077887320518692,10
cancer-immunotherapy-x-0207,-0.04435413924279269,0.39811997686861583,22
cancer-immunotherapy-x-0094,0.010095428928189036,0.3006870986818493,22
cancer-immunotherapy-04-0211,-0.25607850608656657,-0.03863758184547515,13
cancer-immunotherapy-03-0264,-0.07916664488599412,-0.12825662619436892,7
cancer-immunotherapy-x-0124,0.018854336503793364,0.3703670007152769,21
cancer-immunotherapy-02-0299,-0.032341300182390786,-0.2586780209073627,9
cancer-immunotherapy-01-0081,-0.030922630789877604,-0.01442585652194332,18
cancer-immunotherapy-01-0033,-0.06196440973248431,-0.0001240985159113572,18
cancer-immunotherapy-01-0415,0.00672310689242786,0.028447258299151682,19
cancer-immunotherapy-04-0305,-0.21067795229833958,-0.01335293436516329,14
cancer-immunotherapy-x-0214,-0.003285581960842963,0.34172757751125754,22
cancer-immunotherapy-03-0322,-0.14494238253349453,-0.0339653308862388,4
cancer-immunotherapy-04-0068,-0.24355434462376357,-0.08976648865801523,14
cancer-immunotherapy-02-0284,-0.07560287535205568,-0.2516362486296883,10
cancer-immunotherapy-r-0492,0.3652420822223987,-0.0602966472916638,3
cancer-immunotherapy-03-0413,-0.07960368536517447,-0.031156749571919058,8
cancer-immunotherapy-01-0458,0.061283595959367415,-0.06092588063783503,17
cancer-immunotherapy-01-0140,-0.014441836448554745,-0.06730537688309499,2
cancer-immunotherapy-x-0231,-0.0844787066830361,0.38856493225010774,22
cancer-immunotherapy-03-0026,-0.08871650016505721,-0.057676115056331134,4
cancer-immunotherapy-01-0089,-0.008701465848865527,-0.007657780812369996,18
cancer-immunotherapy-03-0443,-0.07921547118873112,0.06682288238232242,11
cancer-immunotherapy-04-0332,-0.24086627875077862,-0.03160971802730285,14
cancer-immunotherapy-r-0077,0.3781786615355762,0.048257224501364555,6
cancer-immunotherapy-01-0255,0.006390000710931596,0.07379789726278627,19
cancer-immunotherapy-02-0106,-0.04605230387808755,-0.14121631122892686,15
cancer-immunotherapy-03-0045,-0.0814156583074556,-0.10534471666488479,8
cancer-immunotherapy-02-0069,-0.0633001117921088,-0.1627053868167302,16
cancer-immunotherapy-04-0233,-0.17635439581530388,-0.06591286756371148,14
cancer-immunotherapy-r-0043,0.3841765303874266,-0.01267621918713736,1
cancer-immunotherapy-02-0358,-0.04671427049610169,-0.17019675250341107,15
cancer-immunotherapy-x-0473,0.038278419264412555,0.2772074757191478,20
cancer-immunotherapy-02-0318,-0.04274507265702696,-0.14835307327089084,15
cancer-immunotherapy-x-0031,-0.09529627983146166,0.38301235415018003,22
cancer-immunotherapy-04-0378,-0.19668096102845958,-0.031021578466744523,12
cancer-immunotherapy-01-0142,0.05139516043651391,-0.09764440348712301,17
cancer-immunotherapy-01-0444,-0.037546719583029076,-0.07182158317847538,2
cancer-immunotherapy-03-0175,-0.14668663877228438,0.07253582011410277,11
cancer-immunotherapy-01-0487,0.001994143937494934,0.04904082638941919,19
cancer-immunotherapy-02-0382,-0.05133138578869349,-0.14556401940027286,15
cancer-immunotherapy-r-0065,0.37540897826665404,0.04611673017216964,6
cancer-immunotherapy-03-0085,-0.07887828971053455,-0.06395651083099485,8
cancer-immunotherapy-03-0300,-0.07017100352628278,-0.10363196886961851,7
cancer-immunotherapy-01-0176,-0.021528884695942975,-0.06701903732228329,2
cancer-immunotherapy-03-0095,-0.09436843743736675,0.06268299604625574,11
cancer-immunotherapy-r-0201,0.3867432525929839,-0.0011428903107618391,6
cancer-immunotherapy-r-0347,0.32412555392005965,-0.021344220249627347,1
cancer-immunotherapy-04-0464,-0.2209942969782528,-0.0869151347626772,14
cancer-immunotherapy-r-0182,0.4104731929437825,-0.11552235402025125,5
cancer-immunotherapy-x-0098,0.02999995503315208,0.35023801182077297,22
cancer-immunotherapy-x-0156,-0.01724996755254156,0.3736465678990632,21
cancer-immunotherapy-04-0057,-0.1861391157792617,-0.003325464591002811,14
cancer-immunotherapy-04-0171,-0.2440358254592497,-0.03897875155269098,13
cancer-immunotherapy-01-0178,0.06015539325191348,-0.13797200602859006,17
cancer-immunotherapy-03-0079,-0.0936303303812242,0.04688007460833675,11
cancer-immunotherapy-02-0099,-0.013994877974933033,-0.24976721472762187,9
cancer-immunotherapy-x-0191,-0.08584626915076465,0.3933987143610342,22
cancer-immunotherapy-r-0032,0.37172052428699454,-0.0516376798925284,3
cancer-immunotherapy-r-0168,0.33823046371121074,-0.07577071929596428,3
cancer-immunotherapy-r-0287,0.33566406212245625,-0.003995167633934157,1
cancer-immunotherapy-01-0480,-0.05760681163160502,-0.06965758157081178,2
cancer-immunotherapy-04-0468,-0.22340666472799728,-0.02246475903941123,14
cancer-immunotherapy-03-0058,-0.10081113001154238,-0.05805533176922915,4
cancer-immunotherapy-x-0269,0.02521658393325671,0.265531760693609,20
cancer-immunotherapy-02-0034,-0.05835848721984013,-0.1449549583120644,15
cancer-immunotherapy-03-0104,-0.07018844852463495,-0.07050549826430723,7
cancer-immunotherapy-03-0107,-0.0729262226387885,0.07566843935658345,11
cancer-immunotherapy-r-0428,0.34342317513625303,-0.05204440845006383,3
cancer-immunotherapy-03-0124,-0.09494433380402491,-0.07827305285353384,7
cancer-immunotherapy-02-0443,-0.04777296501018738,-0.2379340731714341,9
cancer-immunotherapy-01-0163,0.008449960597045753,0.04610595327238966,19
cancer-immunotherapy-04-0052,-0.21293405641082455,0.003963230318418709,14
cancer-immunotherapy-02-0466,-0.05413578161190183,-0.15840042503037446,15
cancer-immunotherapy-01-0472,-0.013006068869011487,-0.10398471478731183,2
cancer-immunotherapy-02-0345,-0.0750860083918371,-0.16885713922019763,16
cancer-immunotherapy-02-0499,-0.03485603434411204,-0.23844585180496192,9
cancer-immunotherapy-04-0405,-0.2614227889217142,-0.008076093098083848,14
cancer-immunotherapy-01-0031,0.01197953279697388,0.053940343755807516,19
cancer-immunotherapy-r-0391,0.384329558290453,-0.025691662843924615,1
cancer-immunotherapy-01-0424,-0.01818712335440161,-0.13509086885179905,2
cancer-immunotherapy-02-0012,-0.03216444358243765,-0.22474703130221182,10
cancer-immunotherapy-r-0259,0.38069986304606973,-0.010584707739397776,1
cancer-immunotherapy-r-0238,0.4162446093712011,-0.11100301644225813,5
cancer-immunotherapy-03-0394,-0.08839952166860908,-0.06895985195566007,4
cancer-immunotherapy-04-0087,-0.24129406653232005,-0.023398546178418564,13
cancer-immunotherapy-04-0430,-0.22618300285778356,-0.024424272254802402,12
cancer-immunotherapy-x-0498,0.0028170320515496345,0.32075421320663494,22
cancer-immunotherapy-02-0288,-0.007837610232905317,-0.22164413762137858,10
cancer-immunotherapy-r-0137,0.36303037062823185,0.0603785022738994,6
cancer-immunotherapy-r-0039,0.38369668657414524,-0.029289894160866095,1
cancer-immunotherapy-01-0403,0.019670789139754702,-0.007055522354547096,19
cancer-immunotherapy-01-0434,0.06717053010015353,-0.06172933226856905,17
cancer-immunotherapy-03-0152,-0.04737939346121974,-0.08639297860130796,7
cancer-immunotherapy-01-0074,0.06368936058243696,-0.09012303169936636,17
cancer-immunotherapy-04-0037,-0.19512864757912798,0.022084476120933665,14
cancer-immunotherapy-r-0210,0.39045582626999414,-0.12598545642779796,5
cancer-immunotherapy-02-0122,-0.10282881437330761,-0.17026552306818765,15
cancer-immunotherapy-03-0438,-0.08966143596360517,-0.12238410446182185,4
cancer-immunotherapy-04-0060,-0.20898938036939252,-0.012154087451500326,14
cancer-immunotherapy-04-0067,-0.22812211545854727,-0.030605028103693317,13
cancer-immunotherapy-01-0325,0.00992200522451788,-0.02919341300663314,18
cancer-immunotherapy-01-0333,-0.018984639912535715,-0.012112372792657871,18
cancer-immunotherapy-03-0393,-0.07499359413403738,-0.10991466670866061,8
cancer-immunotherapy-02-0151,-0.01662903822040029,-0.28135208393484806,9
cancer-immunotherapy-x-0237,0.021814052450115258,0.2649403359046803,20
cancer-immunotherapy-04-0034,-0.22131076849287898,-0.030760485571647407,12
cancer-immunotherapy-x-0164,-0.048387827590747924,0.38698417206511415,21
cancer-immunotherapy-02-0044,-0.10306964102261888,-0.24241875859956744,10
cancer-immunotherapy-r-0459,0.38387839041001,-0.05782298121528535,1
cancer-immunotherapy-04-0319,-0.18639502474658223,-0.0279398646218511,13
cancer-immunotherapy-04-0125,-0.18615892085287183,-0.04010010087704549,14
cancer-immunotherapy-03-0178,-0.10690634397953884,-0.05345600025838742,4
cancer-immunotherapy-02-0180,-0.03122182008244143,-0.20909242947327217,10
cancer-immunotherapy-x-0097,0.019385789605379435,0.29898943187658006,20
cancer-immunotherapy-x-0030,0.015217917000041718,0.3128604510544232,22
cancer-immunotherapy-04-0160,-0.2045710447144981,-0.00898508631998425,14
cancer-immunotherapy-04-0138,-0.22121268515444165,-0.04217647248077926,12
cancer-immunotherapy-01-0240,-0.023825619074046737,-0.06945205883517082,2
cancer-immunotherapy-x-0125,-0.004320646821233135,0.26888446180965264,20
cancer-immunotherapy-r-0120,0.3528175573249952,-0.09536523261244946,3
cancer-immunotherapy-x-0291,-0.06259154449219188,0.39187755544799807,22
cancer-immunotherapy-02-0265,-0.090798777333247,-0.17584437714244874,16
cancer-immunotherapy-03-0129,-0.07420633513138197,-0.06864283645915563,8
cancer-immunotherapy-04-0386,-0.21083732744249534,-0.045689753522441305,12
cancer-immunotherapy-03-0117,-0.06400900263145883,-0.1246186973694812,8
cancer-immunotherapy-03-0103,-0.12506916433119147,0.06584129315768987,11
cancer-immunotherapy-r-0348,0.2845101198728812,-0.059647608261203355,3
cancer-immunotherapy-x-0331,-0.05340807446034528,0.39381573030277744,22
cancer-immunotherapy-03-0362,-0.08494371804415429,-0.052675164189099254,4
cancer-immunotherapy-x-0317,0.02351925776400065,0.267165577911929,20
cancer-immunotherapy-03-0408,-0.08327821141246819,-0.12812503904398082,7
cancer-immunotherapy-r-0030,0.44867179430051063,-0.09310904604098663,5
cancer-immunotherapy-01-0344,-0.038698029802897854,-0.08970762248305261,2
cancer-immunotherapy-03-0106,-0.09199200156180865,-0.059215172835947225,4
cancer-immunotherapy-r-0093,0.36999005062813023,0.0624882949825968,6
cancer-immunotherapy-02-0058,-0.05369253737941815,-0.17311108090365426,15
cancer-immunotherapy-03-0476,-0.05317019463623802,-0.08159291723254491,7
cancer-immunotherapy-r-0204,0.36280633297255055,-0.05705868625481559,3
cancer-immunotherapy-02-0095,-0.07312852292804417,-0.261605779638412,9
cancer-immunotherapy-04-0058,-0.21825743167274753,-0.041888729789597776,12
cancer-immunotherapy-01-0412,-0.019687127233369343,-0.12309396412963783,2
cancer-immunotherapy-03-0056,-0.06751606077383822,-0.07292917767790708,7
cancer-immunotherapy-x-0474,0.020086084873248717,0.3629083303154676,22
cancer-immunotherapy-01-0109,0.005832565665786843,-0.00853375200705203,18
cancer-immunotherapy-x-0026,-0.004986474925918775,0.36779010714458454,22
cancer-immunotherapy-r-0207,0.37772481188056695,-0.0073138257014741335,1
cancer-immunotherapy-01-0319,0.02089143809412198,0.050544032486013704,19
cancer-immunotherapy-r-0219,0.39022786671486864,0.005599826069156441,1
cancer-immunotherapy-02-0341,-0.09126093923832901,-0.19721809164623794,16
cancer-immunotherapy-r-0458,0.4250369866655879,-0.09612646522373873,5
cancer-immunotherapy-03-0352,-0.09521652646610236,-0.07349949874201993,7
cancer-immunotherapy-r-0326,0.4086929029691139,-0.10874655229252998,5
cancer-immunotherapy-x-0367,-0.05878142594867803,0.381824725205725,22
cancer-immunotherapy-04-0383,-0.18013533466010775,-0.06297149555114342,13
cancer-immunotherapy-02-0181,-0.07722230931849246,-0.16836928244523852,16
cancer-immunotherapy-02-0230,-0.06788399567115343,-0.1730297511634358,15
cancer-immunotherapy-02-0290,-0.11534595556620492,-0.1568772619881914,15
cancer-immunotherapy-04-0314,-0.2053488346971862,-0.05164483894026484,12
cancer-immunotherapy-03-0346,-0.13892770132567292,-0.058017452193076545,4
cancer-immunotherapy-04-0369,-0.1927949908530077,-0.0003220853709302145,14
cancer-immunotherapy-x-0070,0.026495420120293933,0.3529109593371769,22
cancer-immunotherapy-01-0433,0.0061030548487915875,-0.06755191130633824,18
cancer-immunotherapy-02-0065,-0.14628646687598104,-0.1630282826415864,16
cancer-immunotherapy-04-0249,-0.21463169816697905,0.009762055817201127,14
